timestamp, name, index, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%], power.draw [W]
2025/11/17 00:19:42.754, NVIDIA A100-SXM4-40GB, 0, P0, 1410 MHz, 1215 MHz, 6 %, 0 %, 82.01 W
2025/11/17 00:19:42.957, NVIDIA A100-SXM4-40GB, 0, P0, 1410 MHz, 1215 MHz, 0 %, 0 %, 81.68 W
2025/11/17 00:19:43.183, NVIDIA A100-SXM4-40GB, 0, P0, 1410 MHz, 1215 MHz, 2 %, 0 %, 268.49 W
2025/11/17 00:19:43.387, NVIDIA A100-SXM4-40GB, 0, P0, 1410 MHz, 1215 MHz, 97 %, 21 %, 132.74 W
2025/11/17 00:19:43.591, NVIDIA A100-SXM4-40GB, 0, P0, 1410 MHz, 1215 MHz, 56 %, 17 %, 82.36 W
2025/11/17 00:19:43.794, NVIDIA A100-SXM4-40GB, 0, P0, 1410 MHz, 1215 MHz, 0 %, 0 %, 81.68 W
2025/11/17 00:19:43.997, NVIDIA A100-SXM4-40GB, 0, P0, 1410 MHz, 1215 MHz, 0 %, 0 %, 81.14 W
2025/11/17 00:19:44.201, NVIDIA A100-SXM4-40GB, 0, P0, 1410 MHz, 1215 MHz, 0 %, 0 %, 81.22 W
2025/11/17 00:19:44.405, NVIDIA A100-SXM4-40GB, 0, P0, 1410 MHz, 1215 MHz, 0 %, 0 %, 81.14 W
2025/11/17 00:19:44.608, NVIDIA A100-SXM4-40GB, 0, P0, 1410 MHz, 1215 MHz, 0 %, 0 %, 81.14 W
2025/11/17 00:19:44.812, NVIDIA A100-SXM4-40GB, 0, P0, 1410 MHz, 1215 MHz, 0 %, 0 %, 80.82 W
2025/11/17 00:19:45.015, NVIDIA A100-SXM4-40GB, 0, P0, 1410 MHz, 1215 MHz, 0 %, 0 %, 80.82 W
2025/11/17 00:19:45.218, NVIDIA A100-SXM4-40GB, 0, P0, 1410 MHz, 1215 MHz, 0 %, 0 %, 80.82 W
2025/11/17 00:19:45.421, NVIDIA A100-SXM4-40GB, 0, P0, 285 MHz, 1215 MHz, 0 %, 0 %, 55.29 W
2025/11/17 00:19:45.625, NVIDIA A100-SXM4-40GB, 0, P0, 270 MHz, 1215 MHz, 0 %, 0 %, 54.25 W
2025/11/17 00:19:45.828, NVIDIA A100-SXM4-40GB, 0, P0, 255 MHz, 1215 MHz, 0 %, 0 %, 53.99 W
2025/11/17 00:19:46.032, NVIDIA A100-SXM4-40GB, 0, P0, 225 MHz, 1215 MHz, 0 %, 0 %, 54.21 W
2025/11/17 00:19:46.237, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 54.27 W
2025/11/17 00:19:46.441, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 54.10 W
2025/11/17 00:19:46.645, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 54.04 W
2025/11/17 00:19:46.848, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 54.04 W
2025/11/17 00:19:47.052, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:19:47.256, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 54.27 W
2025/11/17 00:19:47.460, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 60.29 W
2025/11/17 00:19:47.667, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 3 %, 0 %, 60.55 W
2025/11/17 00:19:47.871, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 19 %, 1 %, 60.23 W
2025/11/17 00:19:48.075, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 60.29 W
2025/11/17 00:19:48.278, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 60.29 W
2025/11/17 00:19:48.481, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 60.49 W
2025/11/17 00:19:48.685, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 60.55 W
2025/11/17 00:19:48.888, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 60.88 W
2025/11/17 00:19:49.092, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 60.62 W
2025/11/17 00:19:49.298, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 59.69 W
2025/11/17 00:19:49.502, NVIDIA A100-SXM4-40GB, 0, P0, 360 MHz, 1215 MHz, 0 %, 0 %, 54.42 W
2025/11/17 00:19:49.707, NVIDIA A100-SXM4-40GB, 0, P0, 330 MHz, 1215 MHz, 0 %, 0 %, 54.04 W
2025/11/17 00:19:49.910, NVIDIA A100-SXM4-40GB, 0, P0, 300 MHz, 1215 MHz, 0 %, 0 %, 54.10 W
2025/11/17 00:19:50.114, NVIDIA A100-SXM4-40GB, 0, P0, 270 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:19:50.317, NVIDIA A100-SXM4-40GB, 0, P0, 255 MHz, 1215 MHz, 0 %, 0 %, 53.77 W
2025/11/17 00:19:50.521, NVIDIA A100-SXM4-40GB, 0, P0, 225 MHz, 1215 MHz, 0 %, 0 %, 53.83 W
2025/11/17 00:19:50.735, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 3 %, 0 %, 80.38 W
2025/11/17 00:19:50.939, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 19 %, 1 %, 59.69 W
2025/11/17 00:19:51.142, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 59.69 W
2025/11/17 00:19:51.345, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 59.42 W
2025/11/17 00:19:51.549, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 60.01 W
2025/11/17 00:19:51.753, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 60.01 W
2025/11/17 00:19:51.957, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 60.29 W
2025/11/17 00:19:52.160, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 60.23 W
2025/11/17 00:19:52.364, NVIDIA A100-SXM4-40GB, 0, P0, 405 MHz, 1215 MHz, 0 %, 0 %, 60.62 W
2025/11/17 00:19:52.568, NVIDIA A100-SXM4-40GB, 0, P0, 375 MHz, 1215 MHz, 0 %, 0 %, 54.42 W
2025/11/17 00:19:52.772, NVIDIA A100-SXM4-40GB, 0, P0, 345 MHz, 1215 MHz, 0 %, 0 %, 54.15 W
2025/11/17 00:19:52.977, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 3 %, 0 %, 60.88 W
2025/11/17 00:19:53.180, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 8 %, 0 %, 59.75 W
2025/11/17 00:19:53.384, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 59.63 W
2025/11/17 00:19:53.589, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 59.63 W
2025/11/17 00:19:53.792, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 59.69 W
2025/11/17 00:19:53.995, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 59.89 W
2025/11/17 00:19:54.199, NVIDIA A100-SXM4-40GB, 0, P0, 1095 MHz, 1215 MHz, 0 %, 0 %, 59.95 W
2025/11/17 00:19:54.402, NVIDIA A100-SXM4-40GB, 0, P0, 315 MHz, 1215 MHz, 0 %, 0 %, 59.95 W
2025/11/17 00:19:54.606, NVIDIA A100-SXM4-40GB, 0, P0, 285 MHz, 1215 MHz, 0 %, 0 %, 53.89 W
2025/11/17 00:19:54.812, NVIDIA A100-SXM4-40GB, 0, P0, 255 MHz, 1215 MHz, 0 %, 0 %, 53.89 W
2025/11/17 00:19:55.021, NVIDIA A100-SXM4-40GB, 0, P0, 240 MHz, 1215 MHz, 0 %, 0 %, 54.15 W
2025/11/17 00:19:55.227, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.89 W
2025/11/17 00:19:55.434, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.77 W
2025/11/17 00:19:55.641, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.89 W
2025/11/17 00:19:55.848, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:19:56.054, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.83 W
2025/11/17 00:19:56.261, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.83 W
2025/11/17 00:19:56.470, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.83 W
2025/11/17 00:19:56.677, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:19:56.883, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:19:57.090, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.83 W
2025/11/17 00:19:57.297, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:19:57.505, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:19:57.709, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.77 W
2025/11/17 00:19:57.915, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:19:58.122, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:19:58.328, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:19:58.533, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.83 W
2025/11/17 00:19:58.739, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:19:58.947, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:19:59.153, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.83 W
2025/11/17 00:19:59.359, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:19:59.567, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:19:59.772, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.77 W
2025/11/17 00:19:59.978, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:00.183, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.27 W
2025/11/17 00:20:00.389, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:00.597, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.77 W
2025/11/17 00:20:00.802, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.94 W
2025/11/17 00:20:01.008, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.94 W
2025/11/17 00:20:01.213, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 54.00 W
2025/11/17 00:20:01.421, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:20:01.626, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:01.832, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 54.00 W
2025/11/17 00:20:02.038, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.83 W
2025/11/17 00:20:02.245, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.89 W
2025/11/17 00:20:02.451, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.94 W
2025/11/17 00:20:02.657, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.83 W
2025/11/17 00:20:02.862, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.77 W
2025/11/17 00:20:03.070, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:20:03.276, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:03.482, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:03.687, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:03.893, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:04.100, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:04.306, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:20:04.512, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.89 W
2025/11/17 00:20:04.719, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:04.926, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:05.130, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:05.333, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:05.537, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:05.740, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:05.943, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:06.147, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:06.353, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:06.556, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:06.760, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:06.963, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:07.166, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:07.370, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:07.573, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.27 W
2025/11/17 00:20:07.777, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:07.981, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:08.185, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:08.388, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.27 W
2025/11/17 00:20:08.592, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:08.795, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:08.998, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:09.202, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:09.405, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:09.610, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:09.815, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:10.018, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:10.222, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:10.425, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.89 W
2025/11/17 00:20:10.629, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.89 W
2025/11/17 00:20:10.833, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:11.036, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:11.239, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.89 W
2025/11/17 00:20:11.444, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.83 W
2025/11/17 00:20:11.648, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 54.00 W
2025/11/17 00:20:11.851, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.77 W
2025/11/17 00:20:12.054, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:12.258, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:12.461, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:12.665, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:12.868, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:13.072, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:13.276, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:13.480, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:13.684, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:13.887, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:14.090, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:14.294, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:14.498, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:14.701, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:14.905, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:15.111, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:15.315, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:15.519, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:20:15.723, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:15.927, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:16.131, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:16.335, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:16.540, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:16.744, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.22 W
2025/11/17 00:20:16.947, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:17.151, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:17.354, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:17.558, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:17.761, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:17.965, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:18.169, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:18.373, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:18.577, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:18.780, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:18.983, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:19.187, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:19.390, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:19.593, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:19.797, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:20.001, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:20.205, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:20.408, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:20.611, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:20.815, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:21.020, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:21.223, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:21.426, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.94 W
2025/11/17 00:20:21.631, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.89 W
2025/11/17 00:20:21.835, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.89 W
2025/11/17 00:20:22.038, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:22.242, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.94 W
2025/11/17 00:20:22.445, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
